"1 _ 1",,,
"Time","Force","Stroke","Ext.1"
"sec","N","mm","mm"
"6,05","448,6133","6,0442","2,807"
"6,06","448,8069","6,0542","2,816"
"6,07","449,0004","6,064233","2,821"
"6,08","449,1859","6,0743","2,82"
"6,09","449,3586","6,084333","2,828"
"6,1","449,5244","6,094333","2,836"
"6,11","449,6919","6,104367","2,843"
"6,12","449,8691","6,1143","2,848"
"6,13","450,0615","6,1242","2,848"
"6,14","450,2619","6,1342","2,851"
"6,15","450,4554","6,144167","2,86"
"6,16","450,6411","6,154267","2,867"
"6,17","450,8336","6,164333","2,871"
"6,18","451,0415","6,174367","2,871"
"6,19","451,2555","6,184367","2,879"
"6,2","451,4627","6,194367","2,885"
"6,21","451,6574","6,204333","2,893"
"6,22","451,8433","6,214267","2,895"
"6,23","452,0284","6,224133","2,901"
"6,24","452,2114","6,234233","2,909"
"6,25","452,3839","6,244333","2,918"
"6,26","452,5455","6,254367","2,923"
"6,27","452,7086","6,264367","2,922"
"6,28","452,8812","6,274367","2,93"
"6,29","453,0637","6,2843","2,936"
"6,3","453,2518","6,294233","2,943"
"6,31","453,4377","6,3042","2,948"
"6,32","453,6133","6,314233","2,95"
"6,33","453,7795","6,324333","2,955"
"6,34","453,9444","6,334333","2,962"
"6,35","454,1101","6,344333","2,969"
"6,36","454,2753","6,354333","2,965"
"6,37","454,4401","6,3643","2,971"
"6,38","454,6083","6,374233","2,98"
"6,39","454,7857","6,3842","2,987"
"6,4","454,9713","6,3942","2,993"
"6,41","455,153","6,404267","2,993"
"6,42","455,3218","6,414333","2,999"
"6,43","455,4893","6,4244","3,008"
"6,44","455,6673","6,434367","3,016"
"6,45","455,8473","6,444367","3,014"
"6,46","456,0114","6,4543","3,021"
"6,47","456,1569","6,464233","3,028"
"6,48","456,2917","6,474167","3,038"
"6,49","456,4242","6,4842","3,044"
"6,5","456,5581","6,4943","3,044"
"6,51","456,6922","6,504367","3,051"
"6,52","456,8276","6,514367","3,058"
"6,53","456,972","6,524367","3,065"
"6,54","457,129","6,5343","3,065"
"6,55","457,2929","6,5442","3,073"
"6,56","457,4548","6,554167","3,082"
"6,57","457,6108","6,5642","3,088"
"6,58","457,7594","6,574267","3,087"
"6,59","457,9019","6,584367","3,094"
"6,6","458,0472","6,594367","3,103"
"6,61","458,1995","6,604367","3,108"
"6,62","458,3543","6,6143","3,113"
"6,63","458,5091","6,624233","3,114"
"6,64","458,6635","6,634233","3,123"
"6,65","458,8135","6,6442","3,133"
"6,66","458,9596","6,6542","3,14"
"6,67","459,1079","6,6643","3,139"
"6,68","459,2587","6,674367","3,145"
"6,69","459,4048","6,6844","3,154"
"6,7","459,5477","6,694334","3,162"
"6,71","459,6906","6,7043","3,163"
"6,72","459,8285","6,714267","3,164"
"6,73","459,9578","6,724133","3,174"
"6,74","460,083","6,7342","3,182"
"6,75","460,2098","6,744267","3,187"
"6,76","460,3423","6,754333","3,189"
"6,77","460,4867","6,764333","3,193"
"6,78","460,6389","6,774367","3,2"
"6,79","460,7905","6,7843","3,208"
