"1 _ 1",,,
"Time","Force","Stroke","Ext.1"
"sec","N","mm","mm"
"6,11","324,6516","2,5459","0,994"
"6,12","324,978","2,550033","0,993"
"6,13","325,3031","2,5542","0,992"
"6,14","325,6273","2,5584","0,994"
"6,15","325,9524","2,562533","0,994"
"6,16","326,2782","2,5667","0,997"
"6,17","326,6068","2,5709","1,003"
"6,18","326,9393","2,575067","1,004"
"6,19","327,273","2,5792","1,012"
"6,2","327,6035","2,583333","1,012"
"6,21","327,9292","2,5875","1,005"
"6,22","328,2504","2,591667","1,012"
"6,23","328,565","2,595833","1,015"
"6,24","328,872","2,6","1,015"
"6,25","329,1734","2,604167","1,016"
"6,26","329,473","2,6083","1,024"
"6,27","329,7739","2,6125","1,019"
"6,28","330,0756","2,6167","1,015"
"6,29","330,3752","2,620867","1,023"
"6,3","330,6721","2,625033","1,025"
"6,31","330,9685","2,6292","1,025"
"6,32","331,2651","2,633367","1,034"
"6,33","331,5601","2,637567","1,035"
"6,34","331,8518","2,641733","1,035"
"6,35","332,1411","2,645867","1,037"
"6,36","332,4296","2,650033","1,035"
"6,37","332,719","2,654233","1,035"
"6,38","333,0105","2,6584","1,043"
"6,39","333,3031","2,662533","1,045"
"6,4","333,597","2,666667","1,047"
"6,41","333,8933","2,670833","1,055"
"6,42","334,1913","2,674967","1,052"
"6,43","334,4897","2,679133","1,049"
"6,44","334,7877","2,683333","1,055"
"6,45","335,0843","2,6875","1,055"
"6,46","335,3788","2,691633","1,059"
"6,47","335,6721","2,695833","1,065"
"6,48","335,9677","2,7","1,065"
"6,49","336,2657","2,704167","1,064"
"6,5","336,5658","2,708367","1,064"
"6,51","336,8673","2,712533","1,065"
"6,52","337,1681","2,7167","1,065"
"6,53","337,4656","2,720867","1,072"
"6,54","337,7606","2,725067","1,075"
"6,55","338,0521","2,7292","1,075"
"6,56","338,3369","2,733367","1,08"
"6,57","338,6156","2,737567","1,075"
"6,58","338,8923","2,741733","1,075"
"6,59","339,1706","2,745867","1,084"
"6,6","339,4519","2,750033","1,086"
"6,61","339,7366","2,7542","1,086"
"6,62","340,021","2,758333","1,092"
"6,63","340,3031","2,762467","1,095"
"6,64","340,5841","2,766667","1,087"
"6,65","340,8666","2,7708","1,092"
"6,66","341,1512","2,774967","1,096"
"6,67","341,4375","2,779167","1,096"
"6,68","341,7245","2,783333","1,104"
"6,69","342,0111","2,7875","1,106"
"6,7","342,2974","2,7917","1,106"
"6,71","342,5846","2,795867","1,11"
"6,72","342,8737","2,800033","1,106"
"6,73","343,1627","2,8042","1,106"
"6,74","343,4512","2,8084","1,106"
"6,75","343,7393","2,812533","1,112"
